"FAB_NAME","LOTID","TEST_TYPE","WAFERNO","WAFERID","PART","PART6","MEASURETIME","TEST_PROGRAM","BIN_DEF_NAME","TEST_EQPID","CPOPERATOR","LOAD_BOARD","CPPROBECARD","TEST_VENDOR","WEEK","MONTH","TIMESTAMP","CREATETIME","MES_LOT_ID"
FAB12,M123456.00,CP1,16,M123456.16,TMUW83A-TLNBZ1               .01,TMUW83,2025-09-28 18:30:04.000,UCODEX_B_P15660_SMT8_En,TMUW83A_KYEC_1_1,APBAD061,N0SE39EW,LV93K#061,P15660-FHB-0685,KYEC,"202540","202509",2025-11-26 08:36:20.000,2025-11-26 08:36:20.000,M123456.00
FAB12,M123456.00,CP1,18,M123456.18,TMUW83A-TLNBZ1               .01,TMUW83,2025-09-28 22:02:48.000,UCODEX_B_P15660_SMT8_En,TMUW83A_KYEC_1_1,APBAD061,N0SE39EW,LV93K#061,P15660-FHB-0685,KYEC,"202540","202509",2025-11-26 10:53:05.000,2025-11-26 10:53:05.000,M123456.00
FAB12,FFR123.1,CP1,1,FFR123.01,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 00:09:23.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 14:07:38.000,2025-02-12 14:07:38.000,FFR123.1
FAB12,FFR123.1,CP1,2,FFR123.02,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 01:51:53.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 17:52:41.000,2025-02-12 17:52:41.000,FFR123.1
FAB12,FFR123.1,CP1,3,FFR123.03,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 02:57:23.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 17:52:43.000,2025-02-12 17:52:43.000,FFR123.1
FAB12,FFR123.1,CP1,4,FFR123.04,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 04:15:11.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 17:52:45.000,2025-02-12 17:52:45.000,FFR123.1
FAB12,FFR123.1,CP1,5,FFR123.05,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 05:20:48.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 17:52:46.000,2025-02-12 17:52:46.000,FFR123.1
FAB12,FFR123.1,CP1,6,FFR123.06,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 06:23:22.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 21:43:16.000,2025-02-12 21:43:16.000,FFR123.1
FAB12,FFR123.1,CP1,7,FFR123.07,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 07:31:47.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 21:43:18.000,2025-02-12 21:43:18.000,FFR123.1
FAB12,FFR123.1,CP1,8,FFR123.08,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 08:33:35.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-12 21:43:20.000,2025-02-12 21:43:20.000,FFR123.1
